Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
TCGA-24-1930-01A-01R-0653-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1930-01A-01R-0653-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H06_516322	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1930-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H06_516322.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.21.1004.0	Expression-Gene	Level 1	yes	6688c2e583ff65f3d4f6d1b21019268a	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1930-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H06_516322.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.21.1004.0	Expression-Gene	Level 2	yes	96431e6a51b4a8f829acf816e86c42df	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1930-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H06_516322.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.21.1004.0	Expression-Gene	Level 3	yes	7bbcb431ae8ca15d820af45ebf2f1a7e
TCGA-25-1877-01A-01R-0653-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-1877-01A-01R-0653-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H07_516352	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-1877-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H07_516352.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.21.1004.0	Expression-Gene	Level 1	yes	fb20a137e21ea96f7a3588b2df82d34e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-1877-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H07_516352.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.21.1004.0	Expression-Gene	Level 2	yes	82f4c13bb0ca153785d15c62b506c27f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-1877-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H07_516352.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.21.1004.0	Expression-Gene	Level 3	yes	fd10db64ef8ec0ad2dfc46d27c0fd73c
TCGA-30-1867-01A-01R-0653-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-30-1867-01A-01R-0653-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H08_516370	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-30-1867-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H08_516370.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.21.1004.0	Expression-Gene	Level 1	yes	d5a5518bee35830c8615554dbf44b014	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-30-1867-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H08_516370.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.21.1004.0	Expression-Gene	Level 2	yes	3c5c0413cbf1d824b3ede5c63041e8b9	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-30-1867-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H08_516370.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.21.1004.0	Expression-Gene	Level 3	yes	10571a585f0a86efc14cefe524c74cb1
TCGA-31-1950-01A-01R-0653-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-31-1950-01A-01R-0653-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H09_516362	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-31-1950-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H09_516362.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.21.1004.0	Expression-Gene	Level 1	yes	85ed1234a544e8ce391295e7059c39e6	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-31-1950-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H09_516362.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.21.1004.0	Expression-Gene	Level 2	yes	9c2841c6e8dcc501cd8f39306b21ff1c	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-31-1950-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H09_516362.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.21.1004.0	Expression-Gene	Level 3	yes	9e3f8dc9da5a4048a3c7385ca3c3225a
TCGA-57-1994-01A-01R-0653-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-57-1994-01A-01R-0653-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H10_516308	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-57-1994-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H10_516308.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.21.1004.0	Expression-Gene	Level 1	yes	338bb5ad4933df31228304220ee07cf8	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-57-1994-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H10_516308.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.21.1004.0	Expression-Gene	Level 2	yes	605c8f9d2a139bec0102c0447579184e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-57-1994-01A-01R-0653-01	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H10_516308.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.21.1004.0	Expression-Gene	Level 3	yes	f02130c90be200ba00609b67c83c63c8
TCGA-23-1023-01R-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-23-1023-01R-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-23-1023-01R-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	dab217d7970d50b8145dc4db6ad3f72d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-23-1023-01R-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	a01667a7467b01c770f0078f11a47d48	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-23-1023-01R-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_A06_586078.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	ab8f432a9259a855a347af52c3830b0e
TCGA-29-1707-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-1707-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-1707-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	77c8b30bfe3fc50aaab3383dfca5ef61	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-1707-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	909c8429650d076d52409f2ca33b6e5c	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-1707-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	d19223aa3de590f96d280838aae072c3
TCGA-61-2095-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-61-2095-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-61-2095-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	09f130b2b159ce5face9ffd1618e93d9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-61-2095-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	e569ce3f5bc3fdb40312bf5870220b70	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-61-2095-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_D12_586150.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	16891c7af3a8fb44a347523a78405ebf
TCGA-13-0791-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0791-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E01_586136	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0791-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E01_586136.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	72620273481fc24315f1b38f6c16501d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0791-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E01_586136.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	f1aa2a58200d4e06a4ecc26bc6aea586	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0791-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E01_586136.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	8ce7d7657f684690130b1a014b6ed2af
TCGA-24-1852-01A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1852-01A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E02_586138	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1852-01A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E02_586138.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	47b65d56fbe60137e93f5c5aa6d4f6cd	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1852-01A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E02_586138.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	317ca19f14af3a4992c6f9751977c806	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1852-01A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E02_586138.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	7093a46d5bba89ecabf2351bbb4f0b8f
TCGA-29-1710-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-1710-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E03_586140	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-1710-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E03_586140.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	85f0aa22335ffab1f58bdc43ba24e5ab	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-1710-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E03_586140.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	d0289c86af214c3e0349a9f6d0185b42	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-1710-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E03_586140.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	2238cc6686ce19e504dc6b371a201d40
TCGA-13-0913-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-0913-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E04_586142	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-0913-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E04_586142.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	89ab79e182ba8a241b7e941fe04377b4	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-0913-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E04_586142.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	00df43763fa16689d441e770d54ba93d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-0913-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E04_586142.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	14522d07b3e2a0d2e4ec8ec2dff8aec6
TCGA-24-1852-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-1852-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E05_586160	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-1852-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E05_586160.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	7add7f8105f637cc734a8c3686c95811	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-1852-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E05_586160.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	9cab3c4e773c4302a398d8f860d7537d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-1852-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E05_586160.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	9405262f0bdbba0dbaabae18999603b5
TCGA-29-1770-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-1770-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E06_586162	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-1770-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E06_586162.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	60c292fba8184f70c164a8569727b680	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-1770-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E06_586162.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	843a54d7c3530ba5620ed34768838504	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-1770-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E06_586162.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	bb6843d471e5782dc0806dfae1a00ef6
TCGA-13-1489-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1489-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E07_586164	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1489-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E07_586164.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	f73ce948193a7737f3af36ddae3ead8a	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1489-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E07_586164.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	bade5a7d6a3d541ace66e5037497f46b	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1489-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E07_586164.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	fa5d956b3797a6260f08f474b6d550f7
TCGA-29-1692-01B-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-1692-01B-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-1692-01B-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	4257f49c86e84c7b27cbfc060e0127e4	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-1692-01B-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	308c29656f41a1d80deb437a601201df	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-1692-01B-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	05ed002436a1765eb191de8dfa9f116d
TCGA-29-2414-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-2414-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E09_586152	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-2414-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E09_586152.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	6fd11d5631cd907e511ddbd98a80c462	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-2414-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E09_586152.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	500557a65d7caf6c3f42fe62f06f4053	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-2414-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E09_586152.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	90db227c4ef4e9435091810ba10d7c21
TCGA-13-1817-01A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-13-1817-01A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E10_586154	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-13-1817-01A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E10_586154.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	8440600a50d9df753e4e9b1615e9d44d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-13-1817-01A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E10_586154.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	64c3d6a9d239a043c980952cd8cb4ea4	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-13-1817-01A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E10_586154.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	49db5546947e30e4b1cb3a8dd52f8e1e
TCGA-29-1692-02A-01R-0808-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-1692-02A-01R-0808-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E11_586156	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-1692-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E11_586156.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.27.1004.0	Expression-Gene	Level 1	yes	0036c7b13ac1389fbe0b9b2c73d35aaa	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-1692-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E11_586156.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.27.1004.0	Expression-Gene	Level 2	yes	be6bc22b421c63d33c796f45ddc27e07	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-1692-02A-01R-0808-01	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E11_586156.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.27.1004.0	Expression-Gene	Level 3	yes	d35db9343c17c6d2edbe2d67730ea4ff
